feature,value_0,value_1,value_2,value_3,value_4
Национальность_Татары_/_hour_Время пробуждения,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Национальность_Чуваши,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Национальность_Чуваши,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Национальность_Чуваши,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Национальность_Чуваши,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Религия_Атеист / агностик,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Религия_Атеист / агностик,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Религия_Атеист / агностик,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Религия_Атеист / агностик,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Религия_Ислам,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Религия_Ислам,0.005202941153399157,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Религия_Ислам,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Религия_Ислам,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Религия_Нет,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Религия_Нет,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Религия_Нет,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Религия_Нет,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Религия_Христианство,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Религия_Христианство,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Религия_Христианство,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Религия_Христианство,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Образование_2 - начальная школа,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Образование_2 - начальная школа,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Образование_2 - начальная школа,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Образование_2 - начальная школа,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Образование_3 - средняя школа / закон.среднее / выше среднего,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Образование_3 - средняя школа / закон.среднее / выше среднего,0.056431415168690456,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Образование_3 - средняя школа / закон.среднее / выше среднего,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Образование_3 - средняя школа / закон.среднее / выше среднего,0.0,0.0,0.0,0.18117371270296673,0.0
Национальность_Украинцы_*_Образование_4 - профессиональное училище,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Образование_4 - профессиональное училище,0.048566290934013503,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Образование_4 - профессиональное училище,0.03575826757437222,0.0,0.13805484589713704,0.0,0.0
Национальность_Украинцы_/_Образование_4 - профессиональное училище,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Образование_5 - ВУЗ,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Образование_5 - ВУЗ,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Образование_5 - ВУЗ,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Образование_5 - ВУЗ,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Профессия_ведение домашнего хозяйства,0.010482405361457435,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Профессия_ведение домашнего хозяйства,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Профессия_вооруженные силы,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_*_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_+_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_-_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.0,0.0
Национальность_Украинцы_/_Профессия_дипломированные специалисты,0.0,0.0,0.0,0.051412883200404595,0.0
